index,league,player_id,salary,season,season_end,season_start,team
390,NBA,anderry01,8500000,2015-16,2016,2015,New Orleans Pelicans
391,NBA,anderry01,18735364,2016-17,2017,2016,Houston Rockets
392,NBA,anderry01,19578455,2017-18,2018,2017,Houston Rockets
393,NBA,andersh01,220000,1996-97,1997,1996,Utah Jazz
394,NBA,andersh01,1200000,1997-98,1998,1997,Utah Jazz
395,NBA,andersh01,1300000,1998-99,1999,1998,Utah Jazz
396,NBA,andersh01,2000000,1999-00,2000,1999,Houston Rockets
397,NBA,andersh01,2200000,2000-01,2001,2000,Houston Rockets
398,NBA,andersh01,5500000,2001-02,2002,2001,New York Knicks
399,NBA,andersh01,6100000,2002-03,2003,2002,New York Knicks
400,NBA,andersh01,6700000,2003-04,2004,2003,New York Knicks
401,NBA,andersh01,7300000,2004-05,2005,2004,New York Knicks
402,NBA,andersh01,873699,2004-05,2005,2004,Miami Heat
403,NBA,andersh01,7900000,2005-06,2006,2005,New York Knicks
404,NBA,andersh01,1035000,2005-06,2006,2005,Miami Heat
405,NBA,andersh01,7244726,2006-07,2007,2006,New York Knicks
406,NBA,anderwi01,500000,1988-89,1989,1988,San Antonio Spurs
407,NBA,anderwi01,725000,1990-91,1991,1990,San Antonio Spurs
408,NBA,anderwi01,775000,1991-92,1992,1991,San Antonio Spurs
409,NBA,anderwi01,2075000,1992-93,1993,1992,San Antonio Spurs
410,NBA,anderwi01,2075000,1993-94,1994,1993,San Antonio Spurs
411,NBA,anderwi01,2075000,1994-95,1995,1994,San Antonio Spurs
412,NBA,anderwi01,2075000,1995-96,1996,1995,Toronto Raptors
413,NBA,anderwi01,510000,1999-00,2000,1999,Miami Heat
414,NBA,andrima01,398762,2005-06,2006,2005,Cleveland Cavaliers
415,NBA,andrima01,664209,2006-07,2007,2006,Chicago Bulls
416,NBA,anigbik01,950000,2017-18,2018,2017,Indiana Pacers
417,NBA,anslemi01,200000,1990-91,1991,1990,Orlando Magic
418,NBA,anstech01,713900,1997-98,1998,1997,Dallas Mavericks
419,NBA,anstech01,985200,1998-99,1999,1998,Dallas Mavericks
420,NBA,anstech01,1113720,1999-00,2000,1999,Chicago Bulls
421,NBA,antetgi01,1792560,2013-14,2014,2013,Milwaukee Bucks
422,NBA,antetgi01,1873200,2014-15,2015,2014,Milwaukee Bucks
423,NBA,antetgi01,1953960,2015-16,2016,2015,Milwaukee Bucks
424,NBA,antetgi01,2995421,2016-17,2017,2016,Milwaukee Bucks
425,NBA,antetgi01,22471910,2017-18,2018,2017,Milwaukee Bucks
426,NBA,antetth01,105888,2015-16,2016,2015,New York Knicks
427,NBA,anthoca01,3229200,2003-04,2004,2003,Denver Nuggets
428,NBA,anthoca01,3471360,2004-05,2005,2004,Denver Nuggets
429,NBA,anthoca01,3713640,2005-06,2006,2005,Denver Nuggets
430,NBA,anthoca01,4694041,2006-07,2007,2006,Denver Nuggets
431,NBA,anthoca01,13041250,2007-08,2008,2007,Denver Nuggets
432,NBA,anthoca01,14410581,2008-09,2009,2008,Denver Nuggets
433,NBA,anthoca01,15779912,2009-10,2010,2009,Denver Nuggets
434,NBA,anthoca01,17149243,2010-11,2011,2010,New York Knicks
435,NBA,anthoca01,18518574,2011-12,2012,2011,New York Knicks
436,NBA,anthoca01,19450000,2012-13,2013,2012,New York Knicks
437,NBA,anthoca01,22407474,2013-14,2014,2013,New York Knicks
438,NBA,anthoca01,22458000,2014-15,2015,2014,New York Knicks
439,NBA,anthoca01,22875000,2015-16,2016,2015,New York Knicks
440,NBA,anthoca01,24559380,2016-17,2017,2016,New York Knicks
441,NBA,anthoca01,26243760,2017-18,2018,2017,Oklahoma City Thunder
442,NBA,anthogr01,865000,1991-92,1992,1991,New York Knicks
443,NBA,anthogr01,1067000,1992-93,1993,1992,New York Knicks
444,NBA,anthogr01,1269000,1993-94,1994,1993,New York Knicks
445,NBA,anthogr01,1471000,1994-95,1995,1994,New York Knicks
446,NBA,anthogr01,1673000,1995-96,1996,1995,Vancouver Grizzlies
447,NBA,anthogr01,1875000,1996-97,1997,1996,Vancouver Grizzlies
448,NBA,anthogr01,272250,1997-98,1998,1997,Seattle SuperSonics
449,NBA,anthogr01,1000000,1998-99,1999,1998,Portland Trail Blazers
450,NBA,anthogr01,1100000,1999-00,2000,1999,Portland Trail Blazers
451,NBA,anthogr01,3500000,2000-01,2001,2000,Portland Trail Blazers
452,NBA,anthogr01,3000000,2001-02,2002,2001,Chicago Bulls
453,NBA,anthogr01,1500000,2002-03,2003,2002,Chicago Bulls
454,NBA,anthojo01,427163,2007-08,2008,2007,Miami Heat
455,NBA,anthojo01,711517,2008-09,2009,2008,Miami Heat
456,NBA,anthojo01,825497,2009-10,2010,2009,Miami Heat
457,NBA,anthojo01,3300000,2010-11,2011,2010,Miami Heat
458,NBA,anthojo01,3600000,2011-12,2012,2011,Miami Heat
459,NBA,anthojo01,3750000,2012-13,2013,2012,Miami Heat
460,NBA,anthojo01,3800000,2013-14,2014,2013,Miami Heat
461,NBA,anthojo01,3800000,2014-15,2015,2014,Detroit Pistons
462,NBA,anthojo01,2500000,2015-16,2016,2015,Detroit Pistons
463,NBA,anthojo01,663810,2016-17,2017,2016,San Antonio Spurs
464,NBA,anticpe01,1250000,2014-15,2015,2014,Atlanta Hawks
465,NBA,anunoog01,1645200,2017-18,2018,2017,Toronto Raptors
466,NBA,applike01,161776,2015-16,2016,2015,Orlando Magic
467,NBA,araujra01,2082720,2004-05,2005,2004,Toronto Raptors
468,NBA,araujra01,2238960,2005-06,2006,2005,Toronto Raptors
469,NBA,araujra01,2395200,2006-07,2007,2006,Utah Jazz
470,NBA,archiro01,349458,2002-03,2003,2002,Memphis Grizzlies
471,NBA,archiro01,563679,2003-04,2004,2003,Orlando Magic
472,NBA,arenagi01,332817,2001-02,2002,2001,Golden State Warriors
473,NBA,arenagi01,512435,2002-03,2003,2002,Golden State Warriors
474,NBA,arenagi01,8536000,2003-04,2004,2003,Washington Wizards
475,NBA,arenagi01,9389600,2004-05,2005,2004,Washington Wizards
476,NBA,arenagi01,10243200,2005-06,2006,2005,Washington Wizards
477,NBA,arenagi01,11096800,2006-07,2007,2006,Washington Wizards
478,NBA,arenagi01,11950400,2007-08,2008,2007,Washington Wizards
479,NBA,arenagi01,14653466,2008-09,2009,2008,Washington Wizards
480,NBA,arenagi01,16192080,2009-10,2010,2009,Washington Wizards
481,NBA,arenagi01,17730694,2010-11,2011,2010,Orlando Magic
482,NBA,arenagi01,19269307,2011-12,2012,2011,Orlando Magic
483,NBA,arenagi01,20807922,2012-13,2013,2012,Orlando Magic
484,NBA,arizatr01,385277,2004-05,2005,2004,New York Knicks
485,NBA,arizatr01,682051,2005-06,2006,2005,New York Knicks
486,NBA,arizatr01,3100000,2006-07,2007,2006,Orlando Magic
487,NBA,arizatr01,3100000,2007-08,2008,2007,Los Angeles Lakers
488,NBA,arizatr01,3100000,2008-09,2009,2008,Los Angeles Lakers
489,NBA,arizatr01,5854000,2009-10,2010,2009,Houston Rockets
490,NBA,arizatr01,6322320,2010-11,2011,2010,New Orleans Hornets
491,NBA,arizatr01,6790640,2011-12,2012,2011,New Orleans Hornets
492,NBA,arizatr01,7258960,2012-13,2013,2012,Washington Wizards
493,NBA,arizatr01,7727280,2013-14,2014,2013,Washington Wizards
494,NBA,arizatr01,8579089,2014-15,2015,2014,Houston Rockets
495,NBA,arizatr01,8193030,2015-16,2016,2015,Houston Rockets
496,NBA,arizatr01,7806971,2016-17,2017,2016,Houston Rockets
497,NBA,arizatr01,7420912,2017-18,2018,2017,Houston Rockets
498,NBA,armstbj01,425000,1990-91,1991,1990,Chicago Bulls
499,NBA,armstbj01,435000,1991-92,1992,1991,Chicago Bulls
500,NBA,armstbj01,540000,1992-93,1993,1992,Chicago Bulls
501,NBA,armstbj01,620000,1993-94,1994,1993,Chicago Bulls
502,NBA,armstbj01,2800000,1994-95,1995,1994,Chicago Bulls
503,NBA,armstbj01,2400000,1995-96,1996,1995,Golden State Warriors
504,NBA,armstbj01,2400000,1996-97,1997,1996,Golden State Warriors
505,NBA,armstbj01,2600000,1997-98,1998,1997,Golden State Warriors
506,NBA,armstbj01,2800000,1998-99,1999,1998,Los Angeles Lakers
507,NBA,armstbj01,850000,1998-99,1999,1998,Orlando Magic
508,NBA,armstbj01,510000,1999-00,2000,1999,Chicago Bulls
509,NBA,armstbr01,865800,2001-02,2002,2001,New Jersey Nets
510,NBA,armstbr01,930720,2002-03,2003,2002,New Jersey Nets
511,NBA,armstbr01,995650,2003-04,2004,2003,New Jersey Nets
512,NBA,armstda01,350000,1995-96,1996,1995,Orlando Magic
513,NBA,armstda01,410000,1996-97,1997,1996,Orlando Magic
514,NBA,armstda01,350000,1997-98,1998,1997,Orlando Magic
515,NBA,armstda01,2900000,1998-99,1999,1998,Orlando Magic
516,NBA,armstda01,4125000,1999-00,2000,1999,Orlando Magic
517,NBA,armstda01,3100000,2000-01,2001,2000,Orlando Magic
518,NBA,armstda01,4005000,2001-02,2002,2001,Orlando Magic
519,NBA,armstda01,4010000,2002-03,2003,2002,Orlando Magic
520,NBA,armstda01,2475000,2003-04,2004,2003,New Orleans Hornets
521,NBA,armstda01,2275000,2004-05,2005,2004,Dallas Mavericks
522,NBA,armstda01,1138500,2005-06,2006,2005,Dallas Mavericks
523,NBA,armstda01,1178348,2006-07,2007,2006,Indiana Pacers
524,NBA,armstda01,1219590,2007-08,2008,2007,New Jersey Nets
525,NBA,armsthi01,1767600,2006-07,2007,2006,New Orleans/Oklahoma City Hornets
526,NBA,armsthi01,1900200,2007-08,2008,2007,New Orleans Hornets
527,NBA,armsthi01,2032800,2008-09,2009,2008,New Orleans Hornets
528,NBA,armsthi01,2801198,2009-10,2010,2009,Houston Rockets
529,NBA,armsthi01,992680,2010-11,2011,2010,Atlanta Hawks
530,NBA,arroyca01,332817,2001-02,2002,2001,Toronto Raptors
531,NBA,arroyca01,546000,2002-03,2003,2002,Utah Jazz
532,NBA,arroyca01,800000,2003-04,2004,2003,Utah Jazz
533,NBA,arroyca01,4000000,2004-05,2005,2004,Utah Jazz
534,NBA,arroyca01,4000000,2005-06,2006,2005,Detroit Pistons
535,NBA,arroyca01,4100000,2006-07,2007,2006,Orlando Magic
536,NBA,arroyca01,4100000,2007-08,2008,2007,Orlando Magic
537,NBA,arroyca01,1107572,2009-10,2010,2009,Miami Heat
538,NBA,arroyca01,1223166,2010-11,2011,2010,Miami Heat
539,NBA,arthuda01,977160,2008-09,2009,2008,Memphis Grizzlies
540,NBA,arthuda01,1050480,2009-10,2010,2009,Memphis Grizzlies
541,NBA,arthuda01,1123680,2010-11,2011,2010,Memphis Grizzlies
542,NBA,arthuda01,2027119,2011-12,2012,2011,Memphis Grizzlies
543,NBA,arthuda01,3006217,2012-13,2013,2012,Memphis Grizzlies
544,NBA,arthuda01,3231683,2013-14,2014,2013,Denver Nuggets
545,NBA,arthuda01,3457149,2014-15,2015,2014,Denver Nuggets
546,NBA,arthuda01,2814000,2015-16,2016,2015,Denver Nuggets
547,NBA,arthuda01,8070175,2016-17,2017,2016,Denver Nuggets
548,NBA,arthuda01,7464912,2017-18,2018,2017,Denver Nuggets
549,NBA,asikom01,1721000,2010-11,2011,2010,Chicago Bulls
550,NBA,asikom01,1857500,2011-12,2012,2011,Chicago Bulls
551,NBA,asikom01,8374646,2012-13,2013,2012,Houston Rockets
552,NBA,asikom01,8374646,2013-14,2014,2013,Houston Rockets
553,NBA,asikom01,8374646,2014-15,2015,2014,New Orleans Pelicans
554,NBA,asikom01,11000000,2015-16,2016,2015,New Orleans Pelicans
555,NBA,asikom01,9904494,2016-17,2017,2016,New Orleans Pelicans
556,NBA,asikom01,10595505,2017-18,2018,2017,Chicago Bulls
557,NBA,askewvi01,135000,1991-92,1992,1991,Golden State Warriors
558,NBA,askewvi01,180000,1992-93,1993,1992,Seattle SuperSonics
559,NBA,askewvi01,1460000,1994-95,1995,1994,Seattle SuperSonics
560,NBA,askewvi01,1810000,1995-96,1996,1995,Seattle SuperSonics
561,NBA,askewvi01,2000000,1996-97,1997,1996,Indiana Pacers
562,NBA,askewvi01,272250,1997-98,1998,1997,Portland Trail Blazers
563,NBA,askinke01,150000,1990-91,1991,1990,Miami Heat
564,NBA,askinke01,202000,1991-92,1992,1991,Miami Heat
565,NBA,askinke01,250000,1992-93,1993,1992,Miami Heat
566,NBA,askinke01,313000,1993-94,1994,1993,Miami Heat
567,NBA,askinke01,406000,1994-95,1995,1994,Miami Heat
568,NBA,askinke01,550000,1995-96,1996,1995,Miami Heat
569,NBA,askinke01,650000,1996-97,1997,1996,Miami Heat
570,NBA,askinke01,750000,1997-98,1998,1997,Miami Heat
571,NBA,askinke01,725000,1998-99,1999,1998,Miami Heat
572,NBA,askinke01,1752400,1999-00,2000,1999,Miami Heat
573,NBA,atkinch01,385000,1999-00,2000,1999,Orlando Magic
574,NBA,atkinch01,3000000,2000-01,2001,2000,Detroit Pistons
575,NBA,atkinch01,3300000,2001-02,2002,2001,Detroit Pistons
576,NBA,atkinch01,3600000,2002-03,2003,2002,Detroit Pistons
577,NBA,atkinch01,3900000,2003-04,2004,2003,Detroit Pistons
578,NBA,atkinch01,4200000,2004-05,2005,2004,Los Angeles Lakers
579,NBA,atkinch01,4500000,2005-06,2006,2005,Washington Wizards
580,NBA,atkinch01,3000000,2006-07,2007,2006,Memphis Grizzlies
581,NBA,atkinch01,3000000,2007-08,2008,2007,Denver Nuggets
582,NBA,atkinch01,3240000,2008-09,2009,2008,Oklahoma City Thunder
583,NBA,atkinch01,1306455,2009-10,2010,2009,Detroit Pistons
584,NBA,atkinch01,760000,2009-10,2010,2009,Minnesota Timberwolves
585,NBA,augmost01,875000,1991-92,1992,1991,Atlanta Hawks
586,NBA,augmost01,1138000,1992-93,1993,1992,Atlanta Hawks
587,NBA,augmost01,1400000,1993-94,1994,1993,Atlanta Hawks
588,NBA,augmost01,1662500,1994-95,1995,1994,Atlanta Hawks
589,NBA,augmost01,2160000,1995-96,1996,1995,Atlanta Hawks
590,NBA,augmost01,2480000,1996-97,1997,1996,Detroit Pistons
591,NBA,augmost01,2800000,1997-98,1998,1997,Portland Trail Blazers
592,NBA,augmost01,3200000,1998-99,1999,1998,Portland Trail Blazers
593,NBA,augmost01,3450000,1999-00,2000,1999,Houston Rockets
594,NBA,augmost01,510000,1999-00,2000,1999,Portland Trail Blazers
595,NBA,augmost01,923500,2000-01,2001,2000,Portland Trail Blazers
596,NBA,augmost01,2400000,2001-02,2002,2001,Charlotte Hornets
597,NBA,augmost01,2400000,2002-03,2003,2002,New Orleans Hornets
598,NBA,augmost01,2400000,2003-04,2004,2003,New Orleans Hornets
599,NBA,augmost01,1100000,2004-05,2005,2004,Orlando Magic
600,NBA,augmost01,1138500,2005-06,2006,2005,Orlando Magic
601,NBA,augusdj01,2208960,2008-09,2009,2008,Charlotte Bobcats
602,NBA,augusdj01,2385480,2009-10,2010,2009,Charlotte Bobcats
603,NBA,augusdj01,2540400,2010-11,2011,2010,Charlotte Bobcats
604,NBA,augusdj01,3236470,2011-12,2012,2011,Charlotte Bobcats
605,NBA,augusdj01,3500000,2012-13,2013,2012,Indiana Pacers
606,NBA,augusdj01,1267000,2013-14,2014,2013,Toronto Raptors
607,NBA,augusdj01,3000000,2014-15,2015,2014,Oklahoma City Thunder
608,NBA,augusdj01,3000000,2015-16,2016,2015,Denver Nuggets
609,NBA,augusdj01,7250000,2016-17,2017,2016,Orlando Magic
610,NBA,augusdj01,7250000,2017-18,2018,2017,Orlando Magic
611,NBA,augusja01,412718,2006-07,2007,2006,Orlando Magic
612,NBA,augusja01,687456,2007-08,2008,2007,Orlando Magic
613,NBA,austiis01,130000,1991-92,1992,1991,Utah Jazz
614,NBA,austiis01,400000,1992-93,1993,1992,Utah Jazz
615,NBA,austiis01,450000,1993-94,1994,1993,Utah Jazz
616,NBA,austiis01,247500,1996-97,1997,1996,Miami Heat
617,NBA,austiis01,384000,1997-98,1998,1997,Miami Heat
618,NBA,austiis01,5000000,1998-99,1999,1998,Orlando Magic
619,NBA,austiis01,4819451,1999-00,2000,1999,Washington Wizards
620,NBA,austiis01,5500000,2000-01,2001,2000,Vancouver Grizzlies
621,NBA,austiis01,5695715,2001-02,2002,2001,Memphis Grizzlies
622,NBA,aventan01,500000,1992-93,1993,1992,Milwaukee Bucks
623,NBA,aventan01,650000,1993-94,1994,1993,Orlando Magic
624,NBA,aventan01,800000,1994-95,1995,1994,Orlando Magic
625,NBA,aventan01,950000,1995-96,1996,1995,Vancouver Grizzlies
626,NBA,aventan01,510000,1999-00,2000,1999,Los Angeles Clippers
627,NBA,averywi01,1196520,1999-00,2000,1999,Minnesota Timberwolves
628,NBA,averywi01,1286160,2000-01,2001,2000,Minnesota Timberwolves
629,NBA,averywi01,1375920,2001-02,2002,2001,Minnesota Timberwolves
630,NBA,ayongu01,1567500,2011-12,2012,2011,New Orleans Hornets
631,NBA,ayongu01,1500000,2012-13,2013,2012,Milwaukee Bucks
632,NBA,ayongu01,1500000,2013-14,2014,2013,Atlanta Hawks
633,NBA,pendeje02,457588,2009-10,2010,2009,Portland Trail Blazers
634,NBA,pendeje02,1500000,2011-12,2012,2011,Indiana Pacers
635,NBA,pendeje02,1500000,2012-13,2013,2012,Indiana Pacers
636,NBA,pendeje02,1750000,2013-14,2014,2013,San Antonio Spurs
637,NBA,pendeje02,1828750,2014-15,2015,2014,San Antonio Spurs
638,NBA,pendeje02,317232,2015-16,2016,2015,Los Angeles Clippers
639,NBA,azubuke01,251657,2006-07,2007,2006,Golden State Warriors
640,NBA,azubuke01,50000,2006-07,2007,2006,Houston Rockets
641,NBA,azubuke01,687456,2007-08,2008,2007,Golden State Warriors
642,NBA,azubuke01,2900000,2008-09,2009,2008,Golden State Warriors
643,NBA,azubuke01,3132000,2009-10,2010,2009,Golden State Warriors
644,NBA,azubuke01,3300000,2010-11,2011,2010,New York Knicks
645,NBA,azubuke01,885120,2012-13,2013,2012,Cleveland Cavaliers
646,NBA,babbch01,48028,2014-15,2015,2014,Boston Celtics
647,NBA,babbilu01,1645440,2010-11,2011,2010,Portland Trail Blazers
648,NBA,babbilu01,1768800,2011-12,2012,2011,Portland Trail Blazers
649,NBA,babbilu01,1892280,2012-13,2013,2012,Portland Trail Blazers
650,NBA,babbilu01,981084,2014-15,2015,2014,New Orleans Pelicans
651,NBA,babbilu01,1100000,2015-16,2016,2015,New Orleans Pelicans
652,NBA,babbilu01,1227000,2016-17,2017,2016,Miami Heat
653,NBA,babbilu01,1974159,2017-18,2018,2017,Miami Heat
654,NBA,babicmi01,200000,1990-91,1991,1990,Cleveland Cavaliers
655,NBA,bacondw01,815615,2017-18,2018,2017,Charlotte Hornets
656,NBA,bagarda01,795000,2000-01,2001,2000,Chicago Bulls
657,NBA,bagarda01,854640,2001-02,2002,2001,Chicago Bulls
658,NBA,bagarda01,830947,2002-03,2003,2002,Chicago Bulls
659,NBA,bagarda01,1599076,2003-04,2004,2003,Chicago Bulls
660,NBA,baglejo01,209000,1984-85,1985,1984,Cleveland Cavaliers
661,NBA,baglejo01,300000,1985-86,1986,1985,Cleveland Cavaliers
662,NBA,baglejo01,300000,1986-87,1987,1986,Cleveland Cavaliers
663,NBA,baglejo01,475000,1987-88,1988,1987,New Jersey Nets
664,NBA,baglejo01,500000,1988-89,1989,1988,New Jersey Nets
665,NBA,baglejo01,550000,1990-91,1991,1990,Boston Celtics
666,NBA,baglejo01,550000,1991-92,1992,1991,Boston Celtics
667,NBA,baglejo01,550000,1992-93,1993,1992,Boston Celtics
668,NBA,baglejo01,600000,1993-94,1994,1993,Boston Celtics
669,NBA,baileja01,500000,1985-86,1986,1985,New York Knicks
670,NBA,baileja01,550000,1986-87,1987,1986,New Jersey Nets
671,NBA,baileja01,300000,1987-88,1988,1987,Phoenix Suns
672,NBA,baileth01,225000,1984-85,1985,1984,Utah Jazz
673,NBA,baileth01,260000,1985-86,1986,1985,Utah Jazz
674,NBA,baileth01,549000,1987-88,1988,1987,Utah Jazz
675,NBA,baileth01,600000,1988-89,1989,1988,Utah Jazz
676,NBA,baileth01,1000000,1989-90,1990,1989,Utah Jazz
677,NBA,baileth01,1000000,1990-91,1991,1990,Utah Jazz
678,NBA,baileth01,1000000,1991-92,1992,1991,Minnesota Timberwolves
679,NBA,baileth01,1000000,1992-93,1993,1992,Minnesota Timberwolves
680,NBA,baileth01,1000000,1993-94,1994,1993,Minnesota Timberwolves
681,NBA,baileth01,850000,1998-99,1999,1998,Utah Jazz
682,NBA,baileth01,510000,1999-00,2000,1999,Utah Jazz
683,NBA,baileto01,287500,1998-99,1999,1998,Phoenix Suns
684,NBA,baileto01,535000,1999-00,2000,1999,Phoenix Suns
685,NBA,bairsca01,507336,2014-15,2015,2014,Chicago Bulls
686,NBA,bairsca01,845059,2015-16,2016,2015,Chicago Bulls
687,NBA,bakerro01,543471,2016-17,2017,2016,New York Knicks
688,NBA,bakerro01,4328000,2017-18,2018,2017,New York Knicks
689,NBA,bakervi01,866000,1993-94,1994,1993,Milwaukee Bucks
690,NBA,bakervi01,1065300,1994-95,1995,1994,Milwaukee Bucks
691,NBA,bakervi01,3765000,1995-96,1996,1995,Milwaukee Bucks
692,NBA,bakervi01,3765000,1996-97,1997,1996,Milwaukee Bucks
693,NBA,bakervi01,4064373,1997-98,1998,1997,Seattle SuperSonics
694,NBA,bakervi01,4264000,1998-99,1999,1998,Seattle SuperSonics
695,NBA,bakervi01,9000000,1999-00,2000,1999,Seattle SuperSonics
696,NBA,bakervi01,10130000,2000-01,2001,2000,Seattle SuperSonics
697,NBA,bakervi01,11250000,2001-02,2002,2001,Seattle SuperSonics
698,NBA,bakervi01,12375000,2002-03,2003,2002,Boston Celtics
699,NBA,bakervi01,13500000,2003-04,2004,2003,Boston Celtics
700,NBA,bakervi01,5333333,2004-05,2005,2004,Boston Celtics
701,NBA,bakervi01,3500000,2004-05,2005,2004,New York Knicks
702,NBA,bakervi01,5333333,2005-06,2006,2005,Boston Celtics
703,NBA,bakervi01,3850000,2005-06,2006,2005,Houston Rockets
704,NBA,bakervi01,5243334,2006-07,2007,2006,Boston Celtics
705,NBA,bakervi01,86221,2006-07,2007,2006,Minnesota Timberwolves
706,NBA,balkmre01,1191240,2006-07,2007,2006,New York Knicks
707,NBA,balkmre01,1280640,2007-08,2008,2007,New York Knicks
708,NBA,balkmre01,1369920,2008-09,2009,2008,Denver Nuggets
709,NBA,balkmre01,2112417,2009-10,2010,2009,Denver Nuggets
710,NBA,balkmre01,1675000,2010-11,2011,2010,New York Knicks
711,NBA,balkmre01,1675000,2011-12,2012,2011,New York Knicks
712,NBA,balkmre01,1675000,2012-13,2013,2012,New York Knicks
713,NBA,balllo01,6286560,2017-18,2018,2017,Los Angeles Lakers
714,NBA,ballagr01,350000,1984-85,1985,1984,Washington Bullets
715,NBA,ballagr01,520833,1985-86,1986,1985,Golden State Warriors
716,NBA,banksge01,265000,1984-85,1985,1984,San Antonio Spurs
717,NBA,banksge01,225000,1985-86,1986,1985,Chicago Bulls
718,NBA,banksma01,1499400,2003-04,2004,2003,Boston Celtics
719,NBA,banksma01,1611840,2004-05,2005,2004,Boston Celtics
720,NBA,banksma01,1724280,2005-06,2006,2005,Boston Celtics
721,NBA,banksma01,3672414,2006-07,2007,2006,Phoenix Suns
722,NBA,banksma01,3966207,2007-08,2008,2007,Miami Heat
723,NBA,banksma01,4260000,2008-09,2009,2008,Toronto Raptors
724,NBA,banksma01,4553793,2009-10,2010,2009,Toronto Raptors
725,NBA,banksma01,4847586,2010-11,2011,2010,New Orleans Hornets
726,NBA,bannike01,105000,1985-86,1986,1985,New York Knicks
727,NBA,bannike01,400000,1990-91,1991,1990,Los Angeles Clippers
728,NBA,bannike01,50000,1990-91,1991,1990,Utah Jazz
729,NBA,bannike01,300000,1991-92,1992,1991,Los Angeles Clippers
730,NBA,barbole01,809280,2003-04,2004,2003,Phoenix Suns
731,NBA,barbole01,870000,2004-05,2005,2004,Phoenix Suns
732,NBA,barbole01,930600,2005-06,2006,2005,Phoenix Suns
733,NBA,barbole01,1679733,2006-07,2007,2006,Phoenix Suns
734,NBA,barbole01,5600000,2007-08,2008,2007,Phoenix Suns
735,NBA,barbole01,6100000,2008-09,2009,2008,Phoenix Suns
736,NBA,barbole01,6600000,2009-10,2010,2009,Phoenix Suns
737,NBA,barbole01,7100000,2010-11,2011,2010,Toronto Raptors
738,NBA,barbole01,7600000,2011-12,2012,2011,Toronto Raptors
739,NBA,barbole01,1229255,2012-13,2013,2012,Washington Wizards
740,NBA,barbole01,1448490,2014-15,2015,2014,Golden State Warriors
741,NBA,barbole01,2500000,2015-16,2016,2015,Golden State Warriors
742,NBA,barbole01,4000000,2016-17,2017,2016,Phoenix Suns
743,NBA,barbole01,500000,2017-18,2018,2017,Phoenix Suns
744,NBA,bardost01,150000,1992-93,1993,1992,Dallas Mavericks
745,NBA,bardost01,225000,1995-96,1996,1995,Detroit Pistons
